# This file contains the data of initial population
# of objectives = 2, # of constraints = 8, # of real_var = 280, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
5835	60	0	1	0	0	1	0	1	1	2	1	1	2	0	2	2	1	0	0	1	2	0	2	0	0	1	0	1	2	2	2	1	3	0	2	2	1	0	0	1	0	1	2	2	1	0	1	2	0	3	0	2	3	0	2	2	0	0	2	1	0	1	3	2	1	0	1	2	0	3	0	0	3	1	3	0	0	2	2	1	0	2	0	0	1	0	2	0	0	0	2	0	0	2	3	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	1	1	0	1	2	0	0	2	0	0	2	0	0	0	0	0	1	1	1	0	1	1	1	1	3	1	2	2	1	0	3	0	2	0	0	1	0	1	0	1	1	2	1	1	0	1	2	2	1	0	3	3	0	0	0	1	0	1	0	1	1	0	3	0	0	1	2	2	1	2	3	0	0	0	0	2	0	0	2	1	1	0	0	0	0	0	2	0	1	2	0	0	3	0	0	0	1	0	3	3	0	0	0	0	0	0	2	0	3	3	0	0	0	0	0	0	1	0	3	3	0	2	0	0	1	0	2	0	3	3	0	0	0	0	0	0	0	3	1.000000e+14
5726	69	0	1	0	0	1	0	3	1	2	1	1	2	0	2	2	1	0	2	1	0	0	2	0	0	1	0	3	1	2	2	2	3	0	2	2	1	0	0	3	0	0	2	2	1	1	2	0	1	3	0	0	3	0	2	2	0	0	0	0	0	1	0	3	1	0	2	0	0	3	0	0	3	1	3	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	1	0	0	2	3	0	0	2	2	1	2	0	0	0	0	0	0	2	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	3	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	0	0	2	0	2	0	0	0	0	3	0	0	0	0	2	2	1	0	1	3	0	0	2	1	2	1	0	0	0	0	1	0	0	1	0	2	1	0	1	3	1	1	0	1	2	1	3	0	0	0	0	0	0	2	0	3	1	1	1	0	3	1	0	1	0	1	3	2	2	0	0	0	0	2	0	0	1	1	2	0	0	3	0	1	0	1	0	2	0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	2	0	3	0	2	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	2	0	3	0	2	0	0	0	0	2	0	5	1.000000e+14
5327	73	0	0	0	0	1	0	1	1	2	1	1	2	0	2	2	2	3	0	1	2	0	0	0	0	1	0	1	2	2	2	1	3	0	2	2	0	0	0	3	0	0	1	3	3	1	1	2	0	3	0	2	3	0	2	2	0	0	0	0	0	1	3	3	3	0	1	2	0	0	0	0	3	1	3	0	1	0	2	0	0	1	3	3	3	0	2	0	2	0	1	0	0	2	3	0	1	0	0	0	0	0	0	3	3	0	0	0	3	0	1	0	0	0	0	0	1	3	0	0	0	0	0	3	3	0	0	1	3	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	2	0	0	2	0	0	1	2	0	0	1	0	2	0	1	0	0	0	0	0	2	0	2	2	0	1	1	3	0	1	0	1	0	3	1	2	1	0	1	0	3	0	0	0	1	1	1	3	2	1	0	1	0	3	0	2	2	2	1	0	3	0	0	0	0	2	0	3	2	0	0	1	0	0	0	2	2	2	1	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2	3	2	0	0	0	0	0	0	1	0	0	0	1	1	0	0	3	0	2	3	3	3	0	0	0	0	0	0	0	3	1.000000e+14
5828	66	0	0	0	0	1	0	3	0	2	1	1	2	0	2	2	2	2	0	0	2	0	0	0	0	1	0	3	0	2	2	1	3	0	2	2	0	3	0	0	0	0	1	2	1	0	2	0	1	0	0	1	3	0	2	2	0	0	1	1	0	1	3	2	1	0	2	0	1	0	0	1	3	1	3	0	0	0	2	0	0	1	3	0	0	1	0	0	1	0	0	0	0	2	3	0	1	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	3	0	3	2	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	2	0	2	1	0	2	0	0	0	0	0	0	0	0	1	2	3	1	0	1	3	1	3	1	0	3	1	0	0	0	0	2	0	0	1	3	3	1	1	1	3	1	0	1	0	0	1	0	0	0	0	0	1	0	1	0	3	0	1	1	0	3	0	2	0	0	1	0	2	2	0	0	0	0	2	0	0	0	1	2	0	0	1	2	1	0	1	0	2	3	0	0	0	0	0	2	0	1	0	0	0	0	1	0	2	2	3	2	2	0	0	0	0	0	0	2	1	3	0	0	0	1	1	0	2	3	3	2	2	0	0	0	0	0	0	3	7.122199e-01
5430	69	0	2	0	0	1	0	1	2	2	1	1	2	0	2	2	0	2	0	3	0	0	2	0	0	1	0	2	2	2	2	1	2	0	2	2	0	2	0	0	0	1	2	3	3	0	2	2	2	3	0	2	2	0	0	0	0	2	2	0	2	1	2	3	3	0	2	0	3	0	0	0	0	1	0	0	0	3	2	1	0	2	2	3	3	1	0	0	3	0	1	0	0	2	0	0	1	0	2	0	0	0	0	3	3	1	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	3	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	1	3	1	0	2	0	0	0	0	0	0	0	3	0	1	1	0	0	0	1	1	3	3	0	2	2	1	0	2	2	0	0	0	0	0	1	0	1	1	2	1	3	3	0	2	2	1	3	3	2	0	0	0	1	0	3	2	1	1	2	0	0	3	1	0	2	1	3	3	0	0	0	0	0	1	0	2	0	1	0	0	0	3	1	0	2	1	3	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	3	3	3	0	0	0	0	0	2	0	0	0	0	2	1	0	0	0	0	3	3	3	3	0	0	0	0	0	0	4	1.000000e+14
5323	67	0	0	0	0	1	0	1	0	0	0	1	2	0	2	2	2	3	0	0	2	0	0	0	0	1	0	2	0	0	0	2	3	0	2	2	0	0	0	0	2	1	1	3	3	1	1	2	0	0	0	0	3	0	2	2	0	0	1	0	2	2	3	3	3	0	2	0	1	1	2	0	3	1	3	0	2	0	2	3	0	2	3	3	3	0	2	0	1	1	2	0	0	2	3	0	0	0	0	0	0	2	0	3	3	1	2	0	2	1	2	1	0	0	0	0	0	0	0	0	0	2	0	3	3	1	2	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	1	0	0	0	2	0	0	2	0	0	0	2	0	0	0	0	2	0	1	2	1	2	0	0	2	2	2	0	0	0	1	3	1	1	1	0	2	0	2	2	2	2	1	0	3	0	3	0	1	0	1	3	1	1	1	2	3	2	2	2	2	2	1	0	3	0	0	0	1	0	2	3	0	0	1	2	0	3	2	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	2	6.271505e-01
5424	68	0	2	0	0	1	0	1	1	0	1	1	2	0	2	2	2	0	0	0	1	0	2	0	0	1	0	1	1	0	2	1	3	0	2	2	0	0	0	0	1	1	2	0	3	1	1	2	2	1	0	1	3	0	2	2	0	2	0	0	0	2	2	2	3	0	1	2	2	1	0	1	3	1	3	0	0	0	0	1	0	0	2	3	3	0	2	0	0	2	0	0	0	2	3	0	0	0	0	1	0	0	0	0	3	1	0	0	0	3	0	0	0	0	0	0	0	2	1	0	0	0	0	0	3	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	1	0	3	0	1	1	2	0	0	2	2	0	0	3	0	1	2	0	0	1	1	1	3	0	1	1	3	0	0	2	2	0	0	0	0	1	3	1	1	0	2	1	0	3	1	2	0	1	0	2	2	0	1	0	2	1	3	1	1	0	2	3	0	3	2	0	0	1	0	0	0	0	1	0	0	2	3	2	0	0	0	0	0	3	0	0	0	1	0	0	0	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	2	3	2	0	0	0	0	0	0	0	3	7.623410e-01
4220	67	0	1	0	0	1	0	1	2	0	0	1	2	0	0	2	0	0	2	1	2	0	2	0	0	1	0	1	2	0	0	1	3	0	0	2	0	0	0	3	0	0	2	0	3	1	2	2	2	1	0	1	3	0	0	2	0	2	0	0	0	1	3	1	3	0	2	2	3	1	1	1	3	1	2	0	0	0	0	0	0	1	0	1	3	0	0	0	3	2	2	0	0	2	2	0	1	0	0	0	1	0	0	2	3	0	0	0	0	3	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	2	0	2	0	2	2	0	0	0	1	1	1	0	0	0	1	0	0	0	2	2	3	2	3	0	2	0	3	1	1	1	2	0	1	0	1	0	1	0	3	0	0	0	0	0	2	0	3	1	0	2	3	2	1	2	0	2	1	3	3	0	0	0	0	0	0	0	3	1	0	2	0	2	3	2	0	2	1	3	3	0	0	0	0	0	0	1	3	3	1	0	0	0	3	2	0	2	1	3	0	0	2	0	0	0	1	1	0	0	1	0	0	0	0	2	1	3	3	3	0	0	0	0	0	0	1	1	0	0	1	2	0	0	0	2	2	3	3	3	0	0	0	0	0	0	0	1	1.000000e+14
5323	57	0	2	0	0	1	0	1	0	0	1	1	2	0	2	2	2	0	2	0	0	0	2	0	0	1	0	1	0	0	2	1	2	0	2	2	0	0	0	0	0	1	2	2	0	0	1	2	1	1	0	1	2	0	2	0	0	2	0	0	2	2	2	3	3	0	1	2	1	2	0	1	0	1	3	0	0	0	0	1	0	0	2	3	3	1	2	0	2	0	2	0	0	2	3	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	2	0	0	0	0	0	3	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	2	2	1	1	1	1	0	0	3	0	0	3	0	0	2	0	0	2	0	0	2	2	1	1	1	1	0	2	3	1	0	3	0	0	3	0	0	2	0	2	2	0	3	1	0	2	2	3	3	1	0	3	1	0	3	0	3	2	3	0	2	0	0	3	0	0	3	3	3	1	0	0	1	0	3	0	3	0	0	0	0	0	0	0	0	0	3	3	3	0	1	0	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	3	2	0	0	0	0	0	0	2	0	2	1	0	2	0	0	0	0	2	2	3	3	0	0	0	0	0	0	0	1	1.000000e+14
5431	58	0	2	0	0	1	0	1	1	0	1	1	2	0	2	2	1	0	2	3	2	0	2	0	0	1	0	2	1	0	2	2	2	0	2	2	1	0	0	0	0	1	2	2	1	1	2	2	1	1	0	0	2	0	2	2	0	0	0	0	0	2	2	3	1	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	2	3	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	2	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	3	0	1	0	0	0	0	2	0	0	0	0	0	2	1	2	0	0	1	1	0	1	0	0	0	0	0	2	0	0	0	0	1	2	1	3	1	0	2	2	0	1	0	1	0	0	0	3	0	0	1	0	1	0	1	0	3	1	0	3	0	2	1	1	2	1	2	3	1	0	1	1	0	0	2	0	0	1	0	3	1	2	1	1	2	1	3	3	1	2	2	1	0	1	0	1	0	0	2	3	3	0	0	1	3	1	3	0	0	2	0	0	0	1	0	3	1	0	2	0	0	0	0	2	3	3	3	0	0	0	0	0	0	2	0	3	1	0	2	0	0	2	0	2	3	3	3	0	0	0	0	0	0	0	2	1.000000e+14
